gstin,invoice_no,invoice_date,taxable_value,igst,cgst,sgst,irn,irn_generated_at,gstr1_filing_period,supplier_gstr3b_filed,itc_availability
07RXHXO4803Y1ZK,INV/26-27/7013,2027-03-21,3223.99,580.32,0.00,0.00,,,,Y,No
27YGWXM7703M1ZG,INV/26-27/7011,2027-02-19,24595.88,4427.26,0.00,0.00,41f3ada5f5cd40c3a9ee790ed0248ce288f0ff9d4c4d1fa6a77a1fdac8889289,,,Y,Yes
29FFKXC4309C1Z8,INV/26-27/7000,2027-01-01,20403.52,0.00,1836.32,1836.32,0e05a3903682677251dc94fb94c9d449cf8a47f21f944de78f0d42e50c866666,2027-01-01T09:15:00,2027-01,N,Yes
29CWRXE7347B1ZT,INV/26-27/7010,2027-02-10,27350.31,0.00,2461.53,2461.53,21af1bf36dbef945285de663d8484ada8c76051cb0a33b457d24e94aaa66c580,,,Y,Yes
24CEPXN7157I1ZI,INV/26-27/7008,2027-03-07,6294.26,1132.97,0.00,0.00,fd2ba0a464845830f751e0478ba3ca9a9ddf50a4c46a5ddabe3f9d195a950fe5,,,Y,Yes
06REWXF8197Q1ZC,INV/26-27/7021,2027-01-23,26654.83,4797.87,0.00,0.00,95bcb4301ed5849e39f9df67e690f1f57376554ee4186be22e5639a03ed4c240,,,Y,Yes
06AMSXZ9277R1ZV,INV/26-27/7007,2027-03-25,8093.89,1456.91,0.00,0.00,0a81b53feea4c7095548de675a60e66cbfb6b4acc3580ec886f67d4a86f368c2,,,Y,Yes
07CYJXI0526R1ZJ,INV/26-27/7016,2027-03-18,22205.54,3997.00,0.00,0.00,,,,Y,No
33UGCXN9266F1ZB,INV/26-27/7022,2027-01-10,13996.39,2519.36,0.00,0.00,6ef036f7cf3656ad2fdd621a822e3e0ca9615874b3396e1fc1ef6ce387223583,,,Y,Yes
29FFKXC4309C1Z8,INV/26-27/7002,2027-03-01,24370.73,0.00,2193.37,2193.37,,2027-03-01T09:15:00,2027-03,Y,No
07MBSXA6147P1ZA,INV/26-27/7004,2027-03-10,28518.80,5133.39,0.00,0.00,73894cc8c7fae81271987ac9055b47e1698ece8394e1a49ddb2c16287d2304f6,,,Y,Yes
07CMAXL8204M1ZG,INV/26-27/7015,2027-02-13,29155.63,5248.02,0.00,0.00,eacd82588a88df05704781c577660e50cac29871cbafd3be00eecc397761c7bf,,,Y,Yes
33QUDXX4917F1ZN,INV/26-27/7023,2027-03-31,17496.56,3149.39,0.00,0.00,4b3d33676b661ab7e4331db6713433c96ccb0b2c3bb707d8c52199f920ffc205,,,Y,Yes
06SFOXT6849C1Z1,INV/26-27/7014,2027-02-07,22472.84,4045.12,0.00,0.00,fedf29032bcb91209a0126edf8cf19461308add98098216f8bb1b3b1ac50866b,,,Y,Yes
33WUNXL2120W1Z1,INV/26-27/7017,2027-02-28,13443.43,2419.82,0.00,0.00,,,,Y,No
29KQNXX5632P1ZX,INV/26-27/7009,2027-01-31,21143.17,0.00,1902.89,1902.89,76ac2914ba146b2fd07f5a7fde634436f506337e560c0994da3a49462bf8457a,,,Y,Yes
33CJLXX5298M1ZO,INV/26-27/7012,2027-01-23,1563.56,281.45,0.00,0.00,e78b8ac9cab5f40cf849f75c2cc4e1e4211413923f5bed7c8f0aa69de08d501a,,,Y,Yes
29FCWXO2428Y1ZH,INV/26-27/7005,2027-01-16,1300.94,0.00,117.09,117.09,9b9069b9c54d302453b1397d109b1f433a53e2640df93b8b9da9b7ae9ca2ec6e,,,Y,Yes
33NYGXS4970P1ZU,INV/26-27/7020,2027-03-24,14514.90,2612.69,0.00,0.00,29ea2788a38f81dcda7acc5afa1b424bb37296c5c20d5a6d7406bff5c67f600e,,,Y,Yes
24TUPXW9584C1ZX,INV/26-27/7018,2027-01-28,11721.87,2109.94,0.00,0.00,6b57181eabf759130757ad597247803800d9f0d08fff42a1a5c2c4179e47c4c3,,,Y,Yes
06BFUXF4902D1Z6,INV/26-27/7006,2027-03-11,7098.60,1277.75,0.00,0.00,3a1ac0a60679fca2236463900cb708d2f91810124b29054f2ca9e1002c9758e6,,,Y,Yes
29QUVXW4874V1ZQ,INV/26-27/7019,2027-01-20,966.51,0.00,86.99,86.99,b0a3d0c5dd6d8cadfa9859c1776ef0ba9636265d1ce8505ce9042f7e3c245868,,,Y,Yes
24BTPXN6296N1Z8,INV/26-27/7003,2027-04-01,12186.86,2193.64,0.00,0.00,07d994daf47f3393cf1e25ca86f1a351785f98a12bdf8ada09d2c79eaf62fc19,,,N,Yes
