order_id,invoice_no,gstin,amount,invoice_date
order_K5OLxa9CRqooZc,INV/26-27/1001,,3897.00,2027-01-04
order_iR6e5DYwbhR4tS,INV/26-27/1002,,3900.00,2027-01-04
order_VjUv4Zvt9OtKA7,INV/26-27/1003,,6047.00,2027-01-05
order_C6cezJWwUrTbuw,INV/26-27/1004,,4047.00,2027-01-06
order_OIdBh6xcawTIHl,INV/26-27/1005,,2145.00,2027-01-06
order_5cjYkV7KNBKzb1,INV/26-27/1006,,19899.00,2027-01-07
order_FUny6781n4Uwhj,INV/26-27/1007,,348.00,2027-01-07
order_MCjneBHZP5nf7J,INV/26-27/1008,33ENMXY6160K1ZT,22049.00,2027-01-07
order_w1kYnWOnsIig5p,INV/26-27/1009,29RPZXC4385H1ZA,3549.00,2027-01-08
order_EvswwZDqHBRBkK,INV/26-27/1010,,5400.00,2027-01-09
order_JeZ2NDZyhwI9aa,INV/26-27/1011,29KFFXL0148D1Z0,5400.00,2027-01-09
order_tlT46LeincRszA,INV/26-27/1012,,649.00,2027-01-09
order_SPYReJWNRcv6qm,INV/26-27/1013,,8800.00,2027-01-10
order_YEWHA5aJvNVzwh,INV/26-27/1014,,11199.00,2027-01-10
order_aQf9fg8nV68yFL,INV/26-27/1015,07QRLXM7842I1ZE,11199.00,2027-01-10
order_yBpV0Y0kASPBjg,INV/26-27/1016,,6800.00,2027-01-10
order_3yhWn3mQgxPXHj,INV/26-27/1017,,1448.00,2027-01-12
order_bIYWejfQZTqFCP,INV/26-27/1018,,5147.00,2027-01-12
order_bLHXpUnxYy8ykM,INV/26-27/1019,,5100.00,2027-01-12
order_sQW4yU3zU6RXqY,INV/26-27/1020,,4199.00,2027-01-15
order_fJUKvtZuZvCv9L,INV/26-27/1021,,6900.00,2027-01-17
order_77ZhvB1qxayyMC,INV/26-27/1022,,3250.00,2027-01-18
order_Q1YuKcY3uKDVHl,INV/26-27/1023,,598.00,2027-01-19
order_TxpVDirIXtiy9i,INV/26-27/1024,,6700.00,2027-01-19
order_Uv6W6WNqNsnmc5,INV/26-27/1025,,799.00,2027-01-19
order_oCr168OODyrTdR,INV/26-27/1026,,12849.00,2027-01-19
order_z8VASTX6wzft7s,INV/26-27/1027,,6700.00,2027-01-19
order_HLUI2tREhwrUCl,INV/26-27/1028,07BLCXT9637P1ZO,6700.00,2027-01-20
order_SLPBsqbArlv0Iy,INV/26-27/1029,27CGCXC1260G1ZH,4749.00,2027-01-20
order_hUBkRel448QQig,INV/26-27/1030,,2200.00,2027-01-21
order_kyPvQKc2mCIcTS,INV/26-27/1031,,20049.00,2027-01-21
order_20f6suTLY4HwWN,INV/26-27/1032,,19849.00,2027-01-23
order_PLevbHYmbC18D2,INV/26-27/1033,,1100.00,2027-01-24
order_miJICtgF8VeLrk,INV/26-27/1034,,80149.00,2027-01-24
order_vvVB1xCYxHMKNO,INV/26-27/1035,07LNIXN0859G1Z3,5997.00,2027-01-27
order_MqRfBAHUGFoGqg,INV/26-27/1036,07XPCXA0029Z1ZH,6145.00,2027-01-28
order_5O4CLLZK7cMBjc,INV/26-27/1037,,2300.00,2027-01-29
order_9jiyLG3C4IlFdP,INV/26-27/1038,,9299.00,2027-01-29
order_OlbCFdZ9f9Sfon,INV/26-27/1039,,8199.00,2027-01-29
order_P2txE4yMBNsPXj,INV/26-27/1040,,5049.00,2027-01-29
order_zvJUiNzYI1NxJn,INV/26-27/1041,07ZZDXK4609E1ZH,8199.00,2027-01-29
order_AvYo5Lv6l62gSj,INV/26-27/1042,,11850.00,2027-01-30
order_hfZW4yRATTfb5v,INV/26-27/1043,,4449.00,2027-01-30
order_VQcUUDnGrwUz5I,INV/26-27/1044,,3399.00,2027-01-31
order_p0zXrbNACrd0AK,INV/26-27/1045,29JATXD0665P1ZA,7646.00,2027-01-31
order_gIgvjnK9KS80cx,INV/26-27/1046,,6449.00,2027-02-01
order_0hXK2V6mHFogeE,INV/26-27/1047,,38149.00,2027-02-02
order_qJR46sCciDqCHl,INV/26-27/1048,,38149.00,2027-02-02
order_kriE6cPyqXGQEN,INV/26-27/1049,,68000.00,2027-02-03
order_sQAeEii8cMKBMM,INV/26-27/1050,,1849.00,2027-02-03
order_vZhJEGE5wSSphn,INV/26-27/1051,,9299.00,2027-02-03
order_O8osvJsRVJclYU,INV/26-27/1052,,4350.00,2027-02-04
order_6jEI1HyZ9WmUxg,INV/26-27/1053,,17000.00,2027-02-05
order_Vh6UseZ7ktAJBL,INV/26-27/1054,,3649.00,2027-02-08
order_avMKjdH40ejsDK,INV/26-27/1055,,2697.00,2027-02-08
order_ljIyzDLspuQUGg,INV/26-27/1056,,55500.00,2027-02-08
order_uxR01JAc5XLbzH,INV/26-27/1057,,3649.00,2027-02-08
order_Lpj1OGZXGzqxbS,INV/26-27/1058,,18099.00,2027-02-09
order_NLmYphb9DTgbgh,INV/26-27/1059,,11349.00,2027-02-10
order_vSlYU2RodKlnyD,INV/26-27/1060,07AHXXD2241X1ZZ,11349.00,2027-02-10
order_uBqQnejW1aK3h8,INV/26-27/1061,07YSXXC4261R1ZT,10849.00,2027-02-11
order_J5pRUI3Mi5rAvV,INV/26-27/1062,,6750.00,2027-02-12
order_UmjCr9kXvwZkFu,INV/26-27/1063,,46649.00,2027-02-12
order_sF0j6ygCTh0hpX,INV/26-27/1064,,8997.00,2027-02-12
order_xjkZWmwFH1H9rQ,INV/26-27/1065,,9998.00,2027-02-12
order_FpGKs2kohsMvJD,INV/26-27/1066,,54099.00,2027-02-14
order_U6OCXvphtEtcp6,INV/26-27/1067,,54099.00,2027-02-14
order_giUMScKVXFovbI,INV/26-27/1068,,20049.00,2027-02-14
order_m9evSWvU3ikDK1,INV/26-27/1069,,2550.00,2027-02-16
order_TJH2BKwmF7Yg65,INV/26-27/1070,,3046.00,2027-02-20
order_ZbAWc8XehCjUp0,INV/26-27/1071,,3046.00,2027-02-20
order_haR7NzFSmBAfwO,INV/26-27/1072,33NLVXC1557W1ZE,11749.00,2027-02-21
order_GnNwUdJUQngoLx,INV/26-27/1073,,1345.00,2027-02-22
order_cxn2g7w8TTWl1n,INV/26-27/1074,,24049.00,2027-02-23
order_EQBOFegmt3VMi1,INV/26-27/1075,,16099.00,2027-02-24
order_EL9hLu5QQXEpLX,INV/26-27/1076,,2999.00,2027-02-25
order_TXR2nsGTNwyiZ1,INV/26-27/1077,,9799.00,2027-02-25
order_2becGrM3hjwkJ3,INV/26-27/1078,,96049.00,2027-02-26
order_CGAp2tWFq5o5y7,INV/26-27/1079,29IUGXO3384E1ZP,6046.00,2027-02-26
order_OytFmgWuO6codB,INV/26-27/1080,33JWRXE7001C1ZC,55500.00,2027-02-26
order_h21dxJn7U13Lg5,INV/26-27/1081,,96049.00,2027-02-26
order_qLcJa4CY1UaeG9,INV/26-27/1082,,3999.00,2027-02-27
order_Ulfw8iXdhsdejc,INV/26-27/1083,,11800.00,2027-02-28
order_75evCNCVYjJ8o6,INV/26-27/1084,07KTBXG1855E1ZC,3160.64,2027-03-01
order_TZSUgHzhtNAEEG,INV/26-27/1085,,3149.00,2027-03-01
order_uCksGKTT5H8Ohj,INV/26-27/1086,,3160.64,2027-03-01
order_7mv0B979BVEnIw,INV/26-27/1087,,4046.03,2027-03-02
order_I5Xjb0fGepmDVl,INV/26-27/1088,,4046.03,2027-03-02
order_SYdk2AQPME05Ok,INV/26-27/1089,,9599.00,2027-03-02
order_f6VfVAqger6y8b,INV/26-27/1090,,4046.00,2027-03-02
order_VBI9nibYKY7Pth,INV/26-27/1091,,448.00,2027-03-05
order_noEPhTCF171v3m,INV/26-27/1092,,7400.00,2027-03-06
order_4awpwgT88uEcEu,INV/26-27/1093,,80149.00,2027-03-07
order_GJFKgVOxIimymI,INV/26-27/1094,33JGVXE0812S1ZB,80149.00,2027-03-07
order_VrBb65R4XiDan0,INV/26-27/1095,27UXUXA2325O1Z3,2950.00,2027-03-07
order_2lRLmVrBfGnpZK,INV/26-27/1096,,3850.00,2027-03-08
order_bMZ8N9jrSRgPhJ,INV/26-27/1097,29JFMXC5259K1ZA,11550.00,2027-03-08
order_G7uDbBAWlYpluC,INV/26-27/1098,07CJPXG4914I1ZJ,20095.00,2027-03-09
order_6zPqrOY0cq4fQA,INV/26-27/1099,,6299.00,2027-03-10
order_dHehjRbony3O2z,INV/26-27/1100,,3046.00,2027-03-10
order_dfeEHpmwTvgO3f,INV/26-27/1101,,16499.00,2027-03-10
order_qE7brj1IuEvVGO,INV/26-27/1102,,16499.00,2027-03-10
order_SreUGg8BehZowl,INV/26-27/1103,,10099.00,2027-03-12
order_tZFeYBN0sG5ZpL,INV/26-27/1104,,548.00,2027-03-12
order_0GbmVHImrWaOs7,INV/26-27/1105,,10549.00,2027-03-15
order_RhbBXVYTYtke5V,INV/26-27/1106,,2300.00,2027-03-15
order_wmDEWB1ght0Tsz,INV/26-27/1107,29PWRXV8863S1ZT,8499.00,2027-03-15
order_D03hhogQi4KsFZ,INV/26-27/1108,,750.00,2027-03-16
order_J6ZUy1Ui9qAu8T,INV/26-27/1109,,600.00,2027-03-16
order_jnrm2cmvIcfHgx,INV/26-27/1110,,12749.00,2027-03-16
order_2P30TrBm9kXLw1,INV/26-27/1111,27WLCXD8708S1ZH,6100.00,2027-03-17
order_NXXuOyIMnJcvg2,INV/26-27/1112,,7749.02,2027-03-17
order_Td3Kw0RXTlpwjR,INV/26-27/1113,27OUZXR9687O1ZY,4399.00,2027-03-17
order_iQTY0kOvxWn6X5,INV/26-27/1114,,7749.00,2027-03-17
order_ymvXgTHscIjG4g,INV/26-27/1115,,4799.00,2027-03-18
order_ImVuONdiPsFU3M,INV/26-27/1116,,4599.00,2027-03-19
order_DZiN7gzZbIoJNl,INV/26-27/1117,,5099.00,2027-03-20
order_8P3EyUut5WhE8V,INV/26-27/1118,,42099.00,2027-03-21
order_MCepekx4OYLFT7,INV/26-27/1119,,700.00,2027-03-21
order_jf2onilZjE7rwf,INV/26-27/1120,27DSPXH0885S1Z7,6150.00,2027-03-21
order_Eod7t5QvT7AifQ,INV/26-27/1121,,16849.00,2027-03-22
order_5lfB5hEwkyQqjZ,INV/26-27/1122,,1546.00,2027-03-23
order_YdngUcLvFXuCWc,INV/26-27/1123,,8999.00,2027-03-23
order_ojXsWFI6i6uXq4,INV/26-27/1124,,3199.00,2027-03-23
order_XFJQ0YnD9Thpvk,INV/26-27/1125,,7249.00,2027-03-24
order_Bsss3WCRxKqeIg,INV/26-27/1126,,1300.00,2027-03-25
order_dBh8DXlx3Dttdz,INV/26-27/1127,33NYDXV0286B1ZU,72000.00,2027-03-25
order_hPWopBCCtxH8Al,INV/26-27/1128,,98000.00,2027-03-25
order_iMn8d9ekSzbBb8,INV/26-27/1129,,35049.00,2027-03-25
order_lUabrtHyJqsjFk,INV/26-27/1130,29FCPXP2722O1ZA,72000.00,2027-03-25
order_vSZ7UDwZoxjOWQ,INV/26-27/1131,,72000.00,2027-03-25
order_tec0B6CAo5jIs6,INV/26-27/1132,,8900.00,2027-03-26
order_JkbyVC8cghpLaZ,INV/26-27/1133,,54049.00,2027-03-27
order_scxqqooIAp5VFj,INV/26-27/1134,,10899.00,2027-03-27
order_Bs6puBJlDRfs6E,INV/26-27/1135,,52149.00,2027-03-28
order_GQyE6w3duNEVC9,INV/26-27/1136,,8900.00,2027-03-29
order_QoHGlHPTbDWOMk,INV/26-27/1137,,6549.00,2027-03-29
order_rit99qocgjk2Q0,INV/26-27/1138,,2749.00,2027-03-29
order_28N2tsUHbqLt8U,INV/26-27/1139,29NIMXY2808A1Z9,9900.00,2027-03-30
order_nQF5PnPXtM5o4y,INV/26-27/1140,07MMFXI5029S1ZR,10047.00,2027-03-30
order_aVorJa9oq1A2ZQ,INV/26-27/1141,,400.00,2027-03-31
