order_id,invoice_no,gstin,amount,invoice_date
order_2ciR2kWfvy1WYw,INV/26-27/1001,,3300.00,2027-01-04
order_OvBAy3xU6ZHJ6l,INV/26-27/1002,,2600.00,2027-01-04
order_VhMT6GgXXWx2zP,INV/26-27/1003,,11800.00,2027-01-04
order_eqffrx6YjMyJlT,INV/26-27/1004,07WHHXN0890V1ZC,450.00,2027-01-04
order_iftvF32RFPka0J,INV/26-27/1005,,848.00,2027-01-04
order_j0jRlUFnVTZYWH,INV/26-27/1006,,11500.00,2027-01-04
order_q8LVWWcprzhKO8,INV/26-27/1007,,41049.00,2027-01-04
order_tqVc0roa7zYyLd,INV/26-27/1008,,11449.00,2027-01-04
order_S2HN4XpL755Sto,INV/26-27/1009,,12849.00,2027-01-05
order_cepw7ywdTMeVwI,INV/26-27/1010,33DFJXR0086K1ZO,2450.00,2027-01-05
order_nX7h6xAAcJV129,INV/26-27/1011,,6249.00,2027-01-05
order_shpGL2SgYZBWrX,INV/26-27/1012,,5749.00,2027-01-05
order_GgbwlTZmaqjZWo,INV/26-27/1013,33HQDXN3831B1ZR,28099.00,2027-01-06
order_KiWUKalfHfrAtD,INV/26-27/1014,,10147.00,2027-01-06
order_NT0hQSxH8sHf4S,INV/26-27/1015,,2649.00,2027-01-06
order_VlC1GXR8o6ZsXg,INV/26-27/1016,,2048.00,2027-01-06
order_XsWjTOhhOrBaXp,INV/26-27/1017,,2800.00,2027-01-06
order_gCJLTnLTXYKC6z,INV/26-27/1018,,38149.00,2027-01-06
order_rqYOyZOvclq3FB,INV/26-27/1019,,6045.00,2027-01-06
order_1U1BNV1eWM1xRn,INV/26-27/1020,,27149.00,2027-01-07
order_4NxvoCzDhERV2A,INV/26-27/1021,07HWMXJ8235X1ZO,9749.00,2027-01-07
order_FVt2Hnz6TuCRVq,INV/26-27/1022,,3600.00,2027-01-07
order_HYLU5n8BXxSfpV,INV/26-27/1023,,11996.00,2027-01-07
order_VQw3A3ZpMVB9o5,INV/26-27/1024,,5749.00,2027-01-07
order_X4zDgYdZiMBDMi,INV/26-27/1025,,5900.00,2027-01-07
order_ZO5mTy4g8pKfAS,INV/26-27/1026,,8349.00,2027-01-07
order_cN5LuhHChcZPAg,INV/26-27/1027,07XGLXQ2096R1ZC,12699.00,2027-01-07
order_hd1y7MHYebkTsW,INV/26-27/1028,,47000.00,2027-01-07
order_nb1lNvcs9UD7sR,INV/26-27/1029,29CCHXA4631P1ZU,2095.00,2027-01-07
order_zi1tJ8tGX2hgTx,INV/26-27/1030,,84099.00,2027-01-07
order_7QEiaQL12Oj5q1,INV/26-27/1031,,8248.11,2027-01-08
order_CaZXpvyshB9cHF,INV/26-27/1032,,10499.00,2027-01-08
order_CcewyqXuf5kPoa,INV/26-27/1033,07JISXM5497Q1Z9,11749.00,2027-01-08
order_GsTbT2OW6baeDP,INV/26-27/1034,,7999.00,2027-01-08
order_HBSoPCxJH3BXsP,INV/26-27/1035,27UEEXA1228V1Z8,8949.00,2027-01-08
order_JnCXwHcdFCySD7,INV/26-27/1036,,17949.00,2027-01-08
order_PwRLRZotqvqJ7Y,INV/26-27/1037,,3749.00,2027-01-08
