order_id,invoice_no,gstin,amount,invoice_date
order_2pVTwyRWQ0gsHf,INV/26-27/1001,,5399.00,2027-01-04
order_7QHXeS0MRUNBBG,INV/26-27/1002,,8100.00,2027-01-04
order_Tc8udYckwIbSez,INV/26-27/1003,,1499.00,2027-01-04
order_WNUIuq1zRjF5MC,INV/26-27/1004,27OUJXR3775L1ZZ,44049.00,2027-01-04
order_CZepAP6tx1w30n,INV/26-27/1005,,6047.00,2027-01-05
order_lGgOco2ddzHQ2w,INV/26-27/1006,,2998.00,2027-01-05
order_9e7bjRRmr3rPi6,INV/26-27/1007,33PWJXK4022M1ZO,8000.00,2027-01-06
order_tyJECePibbDbPs,INV/26-27/1008,,74099.00,2027-01-06
order_8TafCS3mGs25sL,INV/26-27/1009,,1350.00,2027-01-07
order_ZanItxEhURFV3X,INV/26-27/1010,,28099.00,2027-01-07
order_jXmBonXygtEHrF,INV/26-27/1011,,8095.00,2027-01-07
order_0x9WnlGrbZGwlT,INV/26-27/1012,,1196.00,2027-01-08
order_OyM4QkSthBX4Xt,INV/26-27/1013,,3998.00,2027-01-08
order_M1FqVRqalm3jIp,INV/26-27/1014,,3998.00,2027-01-09
order_Neb83mXllwamxJ,INV/26-27/1015,,6499.00,2027-01-09
order_OJnBukeRA90OAg,INV/26-27/1016,,52099.00,2027-01-09
order_U2yIZhuAIZEQQf,INV/26-27/1017,,549.00,2027-01-09
order_gVB0pvoPDQd9yP,INV/26-27/1018,27RCGXR9114Y1ZH,6549.00,2027-01-09
order_vajE35w1OH4GID,INV/26-27/1019,,16699.00,2027-01-09
order_yANpHaMu9NyoSM,INV/26-27/1020,33CJPXO1993S1ZN,3699.00,2027-01-09
order_0XU6yiWJ21HIuQ,INV/26-27/1021,,399.00,2027-01-10
order_2qlICcGoElz8rt,INV/26-27/1022,,9149.00,2027-01-10
order_8Omm90x9SVeGq7,INV/26-27/1023,,33099.00,2027-01-10
order_Jrb0hQAUdfRsWU,INV/26-27/1024,,2049.00,2027-01-10
order_nV9D0otP4G5S9Y,INV/26-27/1025,,52649.00,2027-01-10
order_wGlSuRdsFUPUdR,INV/26-27/1026,33LGJXH1172A1ZC,9996.00,2027-01-10
order_wOR90D6GzJmNEJ,INV/26-27/1027,,399.00,2027-01-10
order_SYldV6PxewldNM,INV/26-27/1028,,5196.00,2027-01-11
order_TNKfytLMBgxqRk,INV/26-27/1029,,898.00,2027-01-11
order_eeNhr7eaL178fG,INV/26-27/1030,,898.00,2027-01-11
order_v5UjNWcaCLx7bh,INV/26-27/1031,33CWOXZ6269U1ZG,9149.00,2027-01-11
order_zdUP7VCzP7p2JK,INV/26-27/1032,,1196.00,2027-01-11
order_3efhiFUesqFpEj,INV/26-27/1033,,3699.00,2027-01-12
order_DIITbakITZVoqA,INV/26-27/1034,,11099.00,2027-01-12
order_2Qx1gx7YcKtgOj,INV/26-27/1035,,2200.00,2027-01-13
order_CQDCcJxTIBJU9K,INV/26-27/1036,,2200.00,2027-01-13
order_7b7xFAXjFiIzW1,INV/26-27/1037,29YDOXA6112V1ZR,1250.00,2027-01-14
order_YMMgv7Dg2bn2EB,INV/26-27/1038,,61649.00,2027-01-14
order_k2zjzBPCu4xAXO,INV/26-27/1039,,6450.00,2027-01-14
order_v1oAFJRZ7ULqog,INV/26-27/1040,,4650.00,2027-01-14
order_wgmIfygwFXa8PL,INV/26-27/1041,29PLGXZ3441C1Z3,4700.00,2027-01-15
order_gxIEG8fZWm3xnK,INV/26-27/1042,,2700.00,2027-01-16
order_iOMgtfqIOl078R,INV/26-27/1043,,12749.00,2027-01-16
order_2P5EsrIJFfbvdY,INV/26-27/1044,,42049.00,2027-01-17
order_6fEy5vIG1OLuz7,INV/26-27/1045,,1295.00,2027-01-17
order_dY1IcIFG0H31VV,INV/26-27/1046,,7799.00,2027-01-17
order_uMwiGkUAKHGxYc,INV/26-27/1047,,10799.00,2027-01-17
order_6ITpWRADnXRLnR,INV/26-27/1048,,6146.00,2027-01-18
order_YC6QXzxrk6P5gh,INV/26-27/1049,,3749.00,2027-01-18
order_cLOmnwHmjwPeen,INV/26-27/1050,,3200.00,2027-01-18
order_jdgCL3rT29kiIU,INV/26-27/1051,07HLCXT5010S1Z1,10047.00,2027-01-18
order_mAmKnxBjh2RUf3,INV/26-27/1052,29TAMXE5539Z1ZF,4095.00,2027-01-18
order_3ofOrggXM23GXU,INV/26-27/1053,,20500.00,2027-01-19
order_SuhltnZwHc2UGf,INV/26-27/1054,,10350.00,2027-01-19
order_YQlR7E26BeuBYT,INV/26-27/1055,07DYPXU2204I1ZN,1449.00,2027-01-19
order_ciobZwAPx0NUgS,INV/26-27/1056,29PQSXQ1958L1ZX,1449.00,2027-01-19
order_dWMKeqtA4eE6uN,INV/26-27/1057,,10350.00,2027-01-19
order_djf3NmDEauqrWP,INV/26-27/1058,,30000.00,2027-01-19
order_0bMQNqkU3bGUJs,INV/26-27/1059,,30049.00,2027-01-20
order_25ci2aMiqdcWfh,INV/26-27/1060,,2500.00,2027-01-20
order_iKpgnyrgYIeGDF,INV/26-27/1061,,30049.00,2027-01-20
order_GE1VqzWlGgMoLw,INV/26-27/1062,,9200.00,2027-01-21
order_x7vsgTN8cf7gl2,INV/26-27/1063,,3600.00,2027-01-21
order_JUvhgH98i6k5WR,INV/26-27/1064,,18599.00,2027-01-23
order_W9L8Rwokk4EWpS,INV/26-27/1065,,1199.00,2027-01-23
order_ug62C2CE6fK5bP,INV/26-27/1066,,10600.00,2027-01-23
order_ICW8ZspkNh38Sv,INV/26-27/1067,27QZIXW3803D1ZF,5500.00,2027-01-24
order_vQk1wdI9TJp72H,INV/26-27/1068,,84099.00,2027-01-24
order_9txXt0cDuYR5He,INV/26-27/1069,33UXEXY8556S1Z9,55500.00,2027-01-25
order_J1mmNXb5eQUgRi,INV/26-27/1070,,3250.00,2027-01-26
order_hZi0iFnBjtxN1w,INV/26-27/1071,,3097.00,2027-01-26
order_srpWga91RiHzR5,INV/26-27/1072,,33000.00,2027-01-26
order_iVvzT6jgmdRCDQ,INV/26-27/1073,,1000.00,2027-01-27
order_p8k0PcroDqStGJ,INV/26-27/1074,,11349.00,2027-01-27
order_bAxhvetX780xZC,INV/26-27/1075,,1048.00,2027-01-28
order_m252ppoIFl9qUV,INV/26-27/1076,,2049.00,2027-01-28
order_76qLqhS0eyWxH7,INV/26-27/1077,,22599.00,2027-01-29
order_bIYbAioZiP5jsV,INV/26-27/1078,,8849.00,2027-01-29
order_qFRRN8DhrZ6Eoc,INV/26-27/1079,,9899.00,2027-01-29
order_uPVO272iJhALhI,INV/26-27/1080,,5949.00,2027-01-29
order_ugQVD2KB8yV18W,INV/26-27/1081,,4399.00,2027-01-29
order_9wT9Wuh3bd1Fiq,INV/26-27/1082,27KBVXB0529F1Z1,7949.00,2027-01-30
order_YCKJRLYhtrD7Zf,INV/26-27/1083,,6600.00,2027-01-30
order_bgJ4hlq7kqMq7l,INV/26-27/1084,07AYSXF5982K1Z7,10949.00,2027-01-30
order_w9XPeKbrhCRaTH,INV/26-27/1085,,11000.00,2027-01-30
order_C6MjAIIi3ytrVW,INV/26-27/1086,,6099.00,2027-01-31
order_eHwrx0gF5uIM8Q,INV/26-27/1087,,11250.00,2027-01-31
order_j5kO0xSPynR9rs,INV/26-27/1088,,10949.00,2027-01-31
order_YfevbHAOnex0h7,INV/26-27/1089,,4000.00,2027-02-01
order_fnGVoGvpf91yaj,INV/26-27/1090,,15800.00,2027-02-01
order_ykrSZEkqdf64bX,INV/26-27/1091,,48149.00,2027-02-01
