order_id,invoice_no,gstin,amount,invoice_date
order_2jcGTS3x7DH4kE,INV/26-27/1001,,17949.00,2027-01-04
order_6woiZD2ozi8Jpl,INV/26-27/1002,,18449.00,2027-01-04
order_etrazlhDUDd32y,INV/26-27/1003,29LNVXS0092L1ZB,21599.00,2027-01-04
order_wM2Ek09h5XM7T4,INV/26-27/1004,,3149.00,2027-01-04
order_9KqNU4xArVbwhJ,INV/26-27/1005,,9149.00,2027-01-05
order_OZ8d5bpoNuLYAI,INV/26-27/1006,,24000.00,2027-01-05
order_lnb7QicqZVJR2T,INV/26-27/1007,,800.00,2027-01-05
order_mtQSZDCiMyx59O,INV/26-27/1008,,2045.00,2027-01-05
order_06lSoUMKbmiMRC,INV/26-27/1009,,3000.00,2027-01-06
order_M4TzWK8eVXOcjl,INV/26-27/1010,,3000.00,2027-01-06
order_VXaHgonVPy41mH,INV/26-27/1011,,1548.00,2027-01-06
order_xSFXklFPDlkEeg,INV/26-27/1012,,5049.00,2027-01-06
order_5ZonT4qQMAC8is,INV/26-27/1013,,57149.00,2027-01-08
order_9DvLFd9maBOUMB,INV/26-27/1014,,3046.00,2027-01-08
order_KQMgEC7AJYRx4W,INV/26-27/1015,,400.00,2027-01-08
order_Nrwg3ONcQJjBO6,INV/26-27/1016,,1497.00,2027-01-08
order_Q77KGydemt9ZKk,INV/26-27/1017,,8700.00,2027-01-08
order_i8iGDJCniMg8U1,INV/26-27/1018,,4046.00,2027-01-09
order_lQpb8kViaroBMG,INV/26-27/1019,27BKJXX4773Z1ZY,57099.00,2027-01-09
order_55fyDiW9RshFb6,INV/26-27/1020,,28000.00,2027-01-10
order_Ri6j6KlHpBbNRH,INV/26-27/1021,,10149.00,2027-01-10
order_5aSW0EgkT33FVW,INV/26-27/1022,,3749.00,2027-01-11
order_UKQIjxN9RGcEpb,INV/26-27/1023,,84000.00,2027-01-11
order_gjN1RbaAHBsBJ2,INV/26-27/1024,33XAWXS9097L1ZD,13899.00,2027-01-11
order_BcOFx3UyKw6LwM,INV/26-27/1025,,349.00,2027-01-13
order_KS1pNm41Y4DHTJ,INV/26-27/1026,,7249.00,2027-01-13
order_NhkzO9QIIyuM2S,INV/26-27/1027,,49649.00,2027-01-13
order_B7jefXB6jfoSLA,INV/26-27/1028,33MOGXJ1528P1Z0,6599.00,2027-01-14
order_buuihELoCpkdRU,INV/26-27/1029,,6849.00,2027-01-14
order_fk99ujMUPPDBpx,INV/26-27/1030,,3147.00,2027-01-14
order_2Hf1XQ3XQaC8im,INV/26-27/1031,,9749.00,2027-01-15
order_ExfuCiDOn2H0A8,INV/26-27/1032,,2750.00,2027-01-15
order_YUUyKdB9eOJAnX,INV/26-27/1033,,26099.00,2027-01-15
order_djwZFga7XwyIdh,INV/26-27/1034,,26099.00,2027-01-15
order_kZLqsbev44gqOz,INV/26-27/1035,27LFTXX4747J1ZN,10899.00,2027-01-15
order_dcjTCcmTbBnvKu,INV/26-27/1036,,1550.00,2027-01-16
order_rbeIHEcDh5mGhA,INV/26-27/1037,,4599.00,2027-01-16
order_crEQAovWwWAU80,INV/26-27/1038,,5299.00,2027-01-17
order_zQxkXJb7TssFwb,INV/26-27/1039,,4799.00,2027-01-17
order_CHSVQdAkaPAGBm,INV/26-27/1040,,50149.00,2027-01-18
order_CsqxZ1oQqdWdc0,INV/26-27/1041,,10650.00,2027-01-18
order_NVMBYGsaT1wRfW,INV/26-27/1042,,3147.00,2027-01-20
order_RFfSZEfN0oLG3d,INV/26-27/1043,33AIHXM5873G1ZN,43549.00,2027-01-20
order_RhlGiwh4hxsn8U,INV/26-27/1044,,4750.00,2027-01-20
order_TNPnKveeyKsXEY,INV/26-27/1045,29TRKXY9721F1Z3,2349.00,2027-01-20
order_WwJcWhxboyGEZb,INV/26-27/1046,,4800.00,2027-01-20
order_rkbKmB2UUUGB3L,INV/26-27/1047,29HVQXG0461D1Z0,3050.00,2027-01-20
order_W4VeGmlwlMTIeT,INV/26-27/1048,,4998.00,2027-01-22
order_xMTuKbt0ACK6GT,INV/26-27/1049,,2849.00,2027-01-22
order_9fWbDVBkcuv6oB,INV/26-27/1050,,1147.00,2027-01-23
order_YgiXsHx9I8aS8c,INV/26-27/1051,,13749.00,2027-01-23
order_PkTDiJOQBgRBeQ,INV/26-27/1052,,8900.00,2027-01-24
order_XowqQZyIIjXxLe,INV/26-27/1053,,2200.00,2027-01-25
order_C3H0vzpHzQT1HR,INV/26-27/1054,,21099.00,2027-01-26
order_K9BCuVWuGgDGUM,INV/26-27/1055,29QUNXQ8640L1ZS,4045.00,2027-01-26
order_TgItzqJSxnCWJr,INV/26-27/1056,,747.00,2027-01-26
order_WhBZ9Zboheg0Au,INV/26-27/1057,,4249.00,2027-01-26
order_1us7k9DAGelJTT,INV/26-27/1058,,98049.00,2027-01-27
order_KGdqiA2URREBLf,INV/26-27/1059,,7350.00,2027-01-27
order_WNy9EeOUO5teHB,INV/26-27/1060,07WBNXC9501P1Z7,7350.00,2027-01-27
order_c52doGOVyC7tKK,INV/26-27/1061,,14099.00,2027-01-27
order_Wz7A8RtifKEcDE,INV/26-27/1062,,11200.00,2027-01-28
order_YziahJDcHttGCk,INV/26-27/1063,,4900.00,2027-01-29
order_jKKEK04w55hwi9,INV/26-27/1064,,8997.00,2027-01-29
order_pAmfLvPuewv75d,INV/26-27/1065,,2600.00,2027-01-29
order_zm9wxApmN4B5fR,INV/26-27/1066,,8997.00,2027-01-29
order_HyaCReynaEGYfa,INV/26-27/1067,,10147.00,2027-01-30
order_Me9vY2d33vG4QH,INV/26-27/1068,,3900.00,2027-01-30
order_vevSBL0RWlLglR,INV/26-27/1069,,10147.00,2027-01-30
order_ILpXZMVHxnMqXF,INV/26-27/1070,,2849.00,2027-01-31
order_PN1zpyOuWoPIFi,INV/26-27/1071,,1299.00,2027-01-31
order_bH2nUZdfjQsGlc,INV/26-27/1072,27DXRXN7121K1ZE,948.00,2027-01-31
order_dK1ylNQwxMxEKr,INV/26-27/1073,,12099.00,2027-01-31
order_8rAaldCYvypnfx,INV/26-27/1074,,3700.00,2027-02-02
order_IOUgQ4l8C3PPnl,INV/26-27/1075,,4500.00,2027-02-02
order_hNCFNLNlN2zZeh,INV/26-27/1076,,11399.00,2027-02-02
order_Z55lZl5MNACwqy,INV/26-27/1077,,24149.00,2027-02-03
order_iSGQiRpj9UHKOx,INV/26-27/1078,,24149.00,2027-02-03
order_t89nQtQokpcea7,INV/26-27/1079,,3700.00,2027-02-03
order_P47YBrQyC6b9gD,INV/26-27/1080,,3349.00,2027-02-04
order_e1rxE1RZ9ii5Lu,INV/26-27/1081,07APRXE8530T1ZJ,7800.00,2027-02-04
order_CACg0x3wjlo2x2,INV/26-27/1082,,3849.00,2027-02-05
order_8VCazmpJZ8EzMp,INV/26-27/1083,,96099.00,2027-02-06
order_mPzxhIwcDqpZiJ,INV/26-27/1084,,10749.00,2027-02-06
order_mRpSJ8KpUvAXVm,INV/26-27/1085,,1450.00,2027-02-06
order_vqbsV2kwuIOHIE,INV/26-27/1086,,3097.00,2027-02-06
order_X1SdBzjpMJGqTa,INV/26-27/1087,,2500.00,2027-02-07
order_q8sLFVXAlA8RTF,INV/26-27/1088,,26049.00,2027-02-07
order_rM2m7t03Byd1ha,INV/26-27/1089,,9700.00,2027-02-07
order_uOn4K6eqLInmUt,INV/26-27/1090,,6449.00,2027-02-07
order_2L1c8NSXZYuBbL,INV/26-27/1091,,2050.00,2027-02-08
order_CJ9uhr41ZKrCCC,INV/26-27/1092,,3047.00,2027-02-08
order_CnPIL7LO7iRT6K,INV/26-27/1093,,1900.00,2027-02-08
order_gP1bOi5LRJo4zW,INV/26-27/1094,07VHVXN0384J1ZQ,5749.00,2027-02-08
order_jrOBoIExPrSl5j,INV/26-27/1095,,40099.00,2027-02-08
order_sH5YmunFf6FWRB,INV/26-27/1096,,1047.00,2027-02-08
order_5aIVb3zdPLpnyn,INV/26-27/1097,,88149.00,2027-02-09
order_E0bID0vM4wzD0R,INV/26-27/1098,,10950.00,2027-02-09
order_ZlolFLeHiR5FPe,INV/26-27/1099,,84149.00,2027-02-09
order_ikv7axvSSOGArw,INV/26-27/1100,,4100.00,2027-02-09
order_6y2J3qxYnVjAjv,INV/26-27/1101,,849.00,2027-02-10
order_IwdGcYzzwPjkG8,INV/26-27/1102,,11600.00,2027-02-10
order_11C2FLg4dIfiAR,INV/26-27/1103,,14599.00,2027-02-11
order_5fCQ8cYZGek0kL,INV/26-27/1104,,2349.00,2027-02-11
order_LmMVufE4OiGomQ,INV/26-27/1105,,7449.00,2027-02-11
order_UNirQZ9im5W2wO,INV/26-27/1106,,1899.00,2027-02-11
order_VNzkTiHMRUOFkv,INV/26-27/1107,,4000.00,2027-02-11
order_YIBDa9cjDriiqP,INV/26-27/1108,,4000.00,2027-02-11
order_zqcaiYZFd60l5D,INV/26-27/1109,29PJEXU9507G1ZV,1899.00,2027-02-11
order_BgsiujEeVJu7wF,INV/26-27/1110,,5600.00,2027-02-12
order_JgVPIs35dw42qs,INV/26-27/1111,,10849.00,2027-02-12
order_p5luDqmQTirpNB,INV/26-27/1112,,19449.00,2027-02-12
order_zoCaIUUTeVsHBa,INV/26-27/1113,07QQBXZ5709Z1ZL,15699.00,2027-02-12
order_aRfgwdjwiW1txW,INV/26-27/1114,,7996.00,2027-02-14
order_n3a20el4GeqD4z,INV/26-27/1115,33LNTXV4238Y1ZR,10400.00,2027-02-14
order_PyWC6JKC62x3uc,INV/26-27/1116,,3046.00,2027-02-15
order_IjOWXa5yOpfbPh,INV/26-27/1117,,600.00,2027-02-16
order_K7bvDKTJSVqvnU,INV/26-27/1118,,44049.00,2027-02-16
order_UnfnJtQk60YSt0,INV/26-27/1119,,5099.00,2027-02-16
order_0NS8ilZ9XnyPei,INV/26-27/1120,,6046.00,2027-02-17
order_14k8rCP040RxB8,INV/26-27/1121,,18699.00,2027-02-17
order_Ctk0sZ7la4jNg4,INV/26-27/1122,,31000.00,2027-02-17
order_ph9NJ8xYnnr4Gq,INV/26-27/1123,29JPXXS5962K1ZW,36049.00,2027-02-17
order_wviTZptVYQS0Pp,INV/26-27/1124,,6096.00,2027-02-17
order_xyqiXKN6fAexWQ,INV/26-27/1125,,15400.00,2027-02-17
order_43qLKpn58IkETo,INV/26-27/1126,,36049.00,2027-02-18
order_EQo9ds14AlZ151,INV/26-27/1127,,4499.00,2027-02-18
order_LCSp23G3hDKoaD,INV/26-27/1128,,86149.00,2027-02-18
