order_id,invoice_no,gstin,amount,invoice_date
order_g3I9aZMKUn4brR,INV/26-27/1001,,4849.00,2027-01-04
order_hn6dYCUHQJ7wcg,INV/26-27/1002,,12749.00,2027-01-04
order_j90VJblm8jpcc5,INV/26-27/1003,,8549.00,2027-01-04
order_CvaEVLgWXtBf09,INV/26-27/1004,27OSYXH4182W1ZH,2499.00,2027-01-05
order_fgVvl7M4MD1N3o,INV/26-27/1005,,4145.00,2027-01-05
order_RL9LdMAHiif9V8,INV/26-27/1006,,24549.00,2027-01-06
order_p5CWk80RIfSD6X,INV/26-27/1007,,6949.00,2027-01-06
order_ydeeTLX4A64idA,INV/26-27/1008,,7600.00,2027-01-06
order_YGGdb5DZE7h3US,INV/26-27/1009,,28099.00,2027-01-07
order_fJ3ABgrOMc2Vhm,INV/26-27/1010,,300.00,2027-01-07
order_5zoqmLXuDu3HOv,INV/26-27/1011,,1295.00,2027-01-08
order_90gLE5bFlnEem6,INV/26-27/1012,33GWIXP6520A1ZB,4100.00,2027-01-08
order_bOFWKDJDtlRDmB,INV/26-27/1013,29JTWXG8996X1ZV,2100.00,2027-01-08
order_w5cqCP3loJiXah,INV/26-27/1014,,2299.00,2027-01-08
order_b3kjyo2WxOgTvF,INV/26-27/1015,,1647.00,2027-01-09
order_HWed2tXlzvHOWw,INV/26-27/1016,,3147.00,2027-01-10
order_OHvhVvYbaWh4Je,INV/26-27/1017,,2546.00,2027-01-10
order_OOMppNjIyYP6OJ,INV/26-27/1018,,1949.00,2027-01-11
order_dPcRAmoJab6BhA,INV/26-27/1019,,2200.00,2027-01-11
order_qmVi1pqPeRoXhn,INV/26-27/1020,,2997.00,2027-01-11
order_1h8zODrcpBdPfg,INV/26-27/1021,,31649.00,2027-01-12
order_Duf3KhNww9l4Yu,INV/26-27/1022,,5549.00,2027-01-12
order_ER5kyAc2Uha3pu,INV/26-27/1023,,11200.00,2027-01-12
order_VDH1LJYlEOwZTf,INV/26-27/1024,29CKNXV1576Q1ZE,11200.00,2027-01-12
order_412oAnMjaTdLwG,INV/26-27/1025,,2650.00,2027-01-13
order_4nPf4sHNVHa1Ai,INV/26-27/1026,,15299.00,2027-01-13
order_7Tq8XqVWgeK2NW,INV/26-27/1027,,4300.00,2027-01-13
order_OhQmygQEG2L1QK,INV/26-27/1028,29IYFXL2301K1ZT,9996.00,2027-01-13
order_PxRBVUEQNM3kbW,INV/26-27/1029,,849.00,2027-01-13
order_WTXmODgzY9hhWT,INV/26-27/1030,,62149.00,2027-01-13
order_bIqKU2CMo68LFi,INV/26-27/1031,,5800.00,2027-01-13
order_qkX3TMBraatriy,INV/26-27/1032,33PMQXC6862U1Z9,849.00,2027-01-13
order_ZZ7gk97w9cCPKv,INV/26-27/1033,,11149.00,2027-01-14
order_ynacxuzKYl88yt,INV/26-27/1034,07VBRXC7611M1ZB,11149.00,2027-01-14
order_NPalKXdWVTDlS4,INV/26-27/1035,,6899.00,2027-01-15
order_RLWQumpcoIK11B,INV/26-27/1036,,5148.00,2027-01-15
order_ZtfsazGwkbkM1C,INV/26-27/1037,,7899.00,2027-01-15
order_nawE95SCBr9bB9,INV/26-27/1038,,52099.00,2027-01-15
order_cu5QE8Xx4z1MZ8,INV/26-27/1039,,4249.00,2027-01-16
order_pLnCmLNNqTUzmp,INV/26-27/1040,,70149.00,2027-01-16
order_rsFMZSiur6T9Zp,INV/26-27/1041,,999.00,2027-01-16
order_EUFMyhXeg6QRgu,INV/26-27/1042,,2699.00,2027-01-17
order_GhaSDIUOOoLUZf,INV/26-27/1043,,6499.00,2027-01-17
order_4TIoYRyQZcXAPH,INV/26-27/1044,,8700.00,2027-01-18
order_ObL8EOZtbA6MAR,INV/26-27/1045,,9200.00,2027-01-18
order_S1AETRVFM7WD5s,INV/26-27/1046,,10800.00,2027-01-18
order_wRXv44mQvQQIYM,INV/26-27/1047,,3099.00,2027-01-18
order_Ad7gB1n6fliEC2,INV/26-27/1048,,9199.00,2027-01-19
order_Jvc5QpbPIv8mgP,INV/26-27/1049,,42099.00,2027-01-19
order_mP2GmIrMdU9RPh,INV/26-27/1050,,10249.00,2027-01-19
order_07hoXiQLfjEpsW,INV/26-27/1051,,4497.00,2027-01-20
order_2hhrYidnuwVBXI,INV/26-27/1052,,5097.00,2027-01-20
order_MCROXTfIhAGmmh,INV/26-27/1053,,8800.00,2027-01-20
order_fkk8eRzhJhUvlw,INV/26-27/1054,,7599.00,2027-01-20
order_iCzT54WZ96jf3l,INV/26-27/1055,07ZXQXW8239M1Z5,4497.00,2027-01-20
order_wzsklEoOcgQ4Fs,INV/26-27/1056,,63000.00,2027-01-20
order_yfS09UpzqswGYB,INV/26-27/1057,,8599.00,2027-01-20
order_xcEAFIN92e4WRT,INV/26-27/1058,,1245.00,2027-01-21
order_GBbUOSnVddWUOr,INV/26-27/1059,07AYSXD1404O1ZS,16800.00,2027-01-22
order_cXkehx0E6IenLh,INV/26-27/1060,,12095.00,2027-01-22
order_0UmjmLG8Q3NTIJ,INV/26-27/1061,,3549.00,2027-01-23
order_2pctMmAOL53Ecl,INV/26-27/1062,,23049.00,2027-01-23
order_Fif4adznfUsPqt,INV/26-27/1063,,15600.00,2027-01-23
order_h23oPOaHiQ2jIi,INV/26-27/1064,,57000.00,2027-01-23
order_l7mBro0VnObHXi,INV/26-27/1065,,57000.00,2027-01-23
order_uEhZwcWqBIEe1L,INV/26-27/1066,,3350.00,2027-01-23
