order_id,invoice_no,gstin,amount,invoice_date
order_9d0lWf0JECeAd2,INV/26-27/1001,,449.00,2027-01-04
order_dQLDe8SBA2tjn5,INV/26-27/1002,,9046.00,2027-01-04
order_nnJ7f3w8QrbDwx,INV/26-27/1003,,9399.00,2027-01-04
order_o66dKBzMlEPBpN,INV/26-27/1004,27DZFXA3524U1ZG,2400.00,2027-01-04
order_NTtdbLIy6bJRjl,INV/26-27/1005,,3049.00,2027-01-05
order_ni3wnwKR10jeyN,INV/26-27/1006,,898.00,2027-01-05
order_0KZAKVUdNwn4hZ,INV/26-27/1007,07RZBXZ6712T1ZH,1646.00,2027-01-06
order_C3YQrRrbTd6lIH,INV/26-27/1008,,14949.00,2027-01-06
order_bP5uMaJgQEpJug,INV/26-27/1009,,88049.00,2027-01-06
order_epmEvPoqgpn9WE,INV/26-27/1010,,10999.00,2027-01-06
order_hnOGDHweTm8Cve,INV/26-27/1011,,15146.00,2027-01-06
order_k6noGvIglcsJWZ,INV/26-27/1012,29GUKXT1995R1ZM,48149.00,2027-01-06
order_GvSYD2ure6MpQ6,INV/26-27/1013,,9600.00,2027-01-07
order_VRhZLKqCMifr5A,INV/26-27/1014,,37549.00,2027-01-07
order_YwNUN9aRoY5gDS,INV/26-27/1015,27ZPGXJ7337D1ZS,4350.00,2027-01-07
order_mwiUX2AbydCZpe,INV/26-27/1016,07XUKXX7463A1Z7,3196.00,2027-01-07
order_pZFtPQ22uDdWuT,INV/26-27/1017,,14199.00,2027-01-07
order_94DtdezyfSU3bs,INV/26-27/1018,,6599.00,2027-01-08
order_9WZ5ppr0c8PB2b,INV/26-27/1019,,5500.00,2027-01-08
order_QjhqcPyOmj5c4w,INV/26-27/1020,,4400.00,2027-01-08
order_XolaJNLsZZuDAM,INV/26-27/1021,,1449.00,2027-01-08
order_dxq9KHlCI4QTTq,INV/26-27/1022,,7546.00,2027-01-08
order_zuJDXBWc2gHleG,INV/26-27/1023,,8100.00,2027-01-08
order_362UVbrv7evza9,INV/26-27/1024,,10549.00,2027-01-09
order_TnP9RQiolOzzeU,INV/26-27/1025,,10549.00,2027-01-09
order_dW2EJWjyzToH9t,INV/26-27/1026,,3048.00,2027-01-09
order_gKFYZWjzcDmjuq,INV/26-27/1027,,3399.00,2027-01-09
order_m90wp3XwU6NtcF,INV/26-27/1028,,9000.00,2027-01-09
order_uEDM0jB8F8Ny39,INV/26-27/1029,,5149.00,2027-01-09
order_35wJ8LRus5G8Op,INV/26-27/1030,,1649.00,2027-01-10
order_6wZg21bRbTy723,INV/26-27/1031,,4998.00,2027-01-10
order_7NsG4SZlIzmQKs,INV/26-27/1032,,2949.00,2027-01-10
order_CmlpNzF1FyL7up,INV/26-27/1033,,1649.00,2027-01-10
order_PuSFhgPVmD6NUe,INV/26-27/1034,,9146.00,2027-01-10
order_UrJepcpvjBeL1z,INV/26-27/1035,,49000.00,2027-01-10
order_aMJfR4TDDQk0eU,INV/26-27/1036,,2546.00,2027-01-10
order_iH4LcpDWRSPZ3u,INV/26-27/1037,,12799.00,2027-01-10
order_p2HIn7j478Bo83,INV/26-27/1038,,61649.00,2027-01-10
order_t3Tm5z3MPvPUhS,INV/26-27/1039,,1295.00,2027-01-10
order_uaSwWxePaX1Wiq,INV/26-27/1040,07XQUXN5393H1Z0,3097.00,2027-01-10
order_5biBIfGr7RZVoh,INV/26-27/1041,,64549.00,2027-01-11
order_6F2VxqC36fqe2I,INV/26-27/1042,,13999.00,2027-01-11
order_0tBP3l88NqBL7i,INV/26-27/1043,,3899.00,2027-01-12
order_rsU3S7dwYpklpf,INV/26-27/1044,,4045.00,2027-01-12
order_7ySWDwFW4Rsxd7,INV/26-27/1045,,4596.00,2027-01-13
order_9rtZMHzsbx6O7B,INV/26-27/1046,33OYGXT4134J1ZG,41099.00,2027-01-13
order_LEAXHAHNkynsLU,INV/26-27/1047,,4596.00,2027-01-13
order_SFJV1UKYK16DdV,INV/26-27/1048,,8499.00,2027-01-13
order_UuG3WuX4vAWpVn,INV/26-27/1049,,11399.00,2027-01-13
order_Z7D87edNWwxBh9,INV/26-27/1050,,1899.00,2027-01-13
order_ZXG1cZipgjjSCs,INV/26-27/1051,,3147.00,2027-01-13
order_gfbCcF6R0zMChw,INV/26-27/1052,,1548.00,2027-01-13
order_jVvKnBG8uNprYe,INV/26-27/1053,,10049.00,2027-01-13
order_mw8NHgOg2GLALf,INV/26-27/1054,,5699.00,2027-01-13
order_tmD0V3Ghwe955G,INV/26-27/1055,,3050.00,2027-01-13
order_aheNEaqbA1Nnos,INV/26-27/1056,,10050.00,2027-01-14
order_woBnHHPfpHKdZ7,INV/26-27/1057,,57049.00,2027-01-14
order_Hmk01HtCHwJa0O,INV/26-27/1058,,4750.00,2027-01-15
order_VFR1iAr0s0LruF,INV/26-27/1059,,3299.00,2027-01-15
order_WSckOzkXrsXWuw,INV/26-27/1060,33JWZXQ1646Y1ZC,10049.00,2027-01-15
order_cxkA86lfgyQ8xg,INV/26-27/1061,,14200.00,2027-01-15
order_xfnIds1cXvbjy4,INV/26-27/1062,,898.00,2027-01-15
order_1TowEd7OtO2gGf,INV/26-27/1063,,17899.00,2027-01-16
order_AfxxMuoTXlWhKe,INV/26-27/1064,,7199.00,2027-01-16
order_BAffzUpNQMwrMI,INV/26-27/1065,,11699.00,2027-01-16
order_PwNBAvmNcqG5QU,INV/26-27/1066,,9150.00,2027-01-16
order_XA6qPscO03TsGK,INV/26-27/1067,33BXFXE4502Z1ZJ,8399.00,2027-01-16
order_wYSSHQzTlEs3Mw,INV/26-27/1068,,8449.00,2027-01-16
order_zV5S26Mme2VnaZ,INV/26-27/1069,,399.00,2027-01-16
order_2lcfBwh0g7RiVh,INV/26-27/1070,,7199.00,2027-01-17
order_9oAxLE99EUqQdg,INV/26-27/1071,,67500.00,2027-01-17
order_F2BmD6HDl7cov3,INV/26-27/1072,,18099.00,2027-01-17
order_UgM356ns1tkYZc,INV/26-27/1073,,1000.00,2027-01-17
order_XZv9FlkJueay9i,INV/26-27/1074,,75049.00,2027-01-17
order_9oBWz4RUAOULSC,INV/26-27/1075,,12249.00,2027-01-18
order_D47lUJkHx0D2P0,INV/26-27/1076,,51149.00,2027-01-18
order_F7IEz491sYw9yE,INV/26-27/1077,,67649.00,2027-01-18
order_QquiGcCTsrvy5B,INV/26-27/1078,,12999.00,2027-01-18
order_aLsJSBjtOa4xmA,INV/26-27/1079,,5300.00,2027-01-18
order_cQiF683vlKKpq0,INV/26-27/1080,33QWBXT5239L1ZB,18500.00,2027-01-18
order_wYQgHILQMmJryn,INV/26-27/1081,,15146.00,2027-01-18
order_0NHXQ6KHfp5JFs,INV/26-27/1082,,6399.00,2027-01-19
order_2JhNXOzqCwsYGS,INV/26-27/1083,,11199.00,2027-01-19
order_KmYMgmEoHStBpe,INV/26-27/1084,33MSUXD0805F1ZB,11199.00,2027-01-19
order_hs3fk1Vkg85HbS,INV/26-27/1085,,9799.00,2027-01-19
