order_id,invoice_no,gstin,amount,invoice_date
order_BnTiKjia4Ql27U,INV/26-27/1001,,4450.00,2027-01-04
order_JIA36WtHmWn9HO,INV/26-27/1002,,9999.00,2027-01-04
order_OIswFS7d91r0Sp,INV/26-27/1003,,7449.00,2027-01-04
order_Z3Lv8h5cLoBmu1,INV/26-27/1004,27VFCXZ8936Z1ZP,13899.00,2027-01-04
order_bq0NLxd0I9HUe1,INV/26-27/1005,,4899.00,2027-01-04
order_hFSE3rE0nL1aPx,INV/26-27/1006,,7300.00,2027-01-04
order_iXKsXYLpIDoT4y,INV/26-27/1007,,7546.00,2027-01-04
order_l4gxZMRMKqKCRW,INV/26-27/1008,,1099.00,2027-01-04
order_sRhW1YN0CnHSr9,INV/26-27/1009,,9549.00,2027-01-04
order_0nLFcwtPued7Si,INV/26-27/1010,,10599.00,2027-01-05
order_3Pq8OJ5Ab21I3y,INV/26-27/1011,,11550.00,2027-01-05
order_7Mid3UJfRX289J,INV/26-27/1012,,699.00,2027-01-05
order_9lCcj8Z9Y7AWlc,INV/26-27/1013,,2299.00,2027-01-05
order_ANNGn77DGOtDUd,INV/26-27/1014,33LXTXM2072W1ZO,10449.00,2027-01-05
order_FfDedWKGawQYwZ,INV/26-27/1015,,4100.00,2027-01-05
order_GV5a4muc3QLCGL,INV/26-27/1016,,11749.00,2027-01-05
order_LwEobmk3zEc94S,INV/26-27/1017,,10899.00,2027-01-05
order_kfPoJVQpHDwdXi,INV/26-27/1018,,12349.00,2027-01-05
order_pEoAcL4C5Hfe5f,INV/26-27/1019,33NMHXZ9427I1ZM,12199.00,2027-01-05
order_HbV6FBHquMaBL6,INV/26-27/1020,,31049.00,2027-01-06
order_IxNoDPPv5kG719,INV/26-27/1021,,28500.00,2027-01-06
order_J279CQi2zLjn3m,INV/26-27/1022,,4045.00,2027-01-06
order_QvxQB7sabYmxOY,INV/26-27/1023,,11550.00,2027-01-06
order_ZfapVVhJtdOmDf,INV/26-27/1024,29VAXXT6065D1ZX,6147.00,2027-01-06
order_jMkwCtDhRuqNbO,INV/26-27/1025,,3996.00,2027-01-06
order_l5jsc9Bgef5pkR,INV/26-27/1026,,10400.00,2027-01-06
order_mm0ompUi91zu8V,INV/26-27/1027,,11199.00,2027-01-06
order_uQOaKH97UMOGEZ,INV/26-27/1028,,11149.00,2027-01-06
order_vCtVBZtB82PI4J,INV/26-27/1029,,4349.00,2027-01-06
order_Dfp9TvyPyFFKI6,INV/26-27/1030,,19949.00,2027-01-07
order_GJTeZY6ZoScBjs,INV/26-27/1031,,4497.00,2027-01-07
order_Rie55jknoveRRT,INV/26-27/1032,,19800.00,2027-01-07
order_TxL6mi0QxZMrzj,INV/26-27/1033,,86099.00,2027-01-07
order_c4eFh8eMdr8utd,INV/26-27/1034,33UDUXS4668J1ZP,1546.00,2027-01-07
order_c8PetO32Kjoly7,INV/26-27/1035,,9400.00,2027-01-07
